,Unnamed: 0,city,city_development_Index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
1723,1723,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,3.0,Other,4,51,0
1724,1724,city_103,0.92,Male,No relevent experience,no_enrollment,UH,,7,,Other,never,88,0
1725,1725,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,4.0,Funded Startup,2,76,0
1726,1726,city_26,0.698,Male,No relevent experience,Full time course,Graduate,STEM,3,,Other,1,59,0
1727,1727,city_102,0.804,Other,No relevent experience,no_enrollment,Graduate,STEM,0,3.0,Pvt Ltd,1,43,0
1728,1728,city_90,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,16,2.0,Funded Startup,1,22,0
1729,1729,city_16,0.91,Other,No relevent experience,no_enrollment,Graduate,Humanities,0,1.0,Early Stage Startup,1,131,0
1730,1730,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,30,3.0,Early Stage Startup,1,3,1
1731,1731,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,1,16,0
1732,1732,city_16,0.91,Female,No relevent experience,no_enrollment,Masters,STEM,3,1.0,Early Stage Startup,1,59,1
1733,1733,city_21,0.624,Female,No relevent experience,Full time course,UH,,5,,Pvt Ltd,never,110,1
1734,1734,city_123,0.738,Other,Has relevent experience,Full time course,Masters,STEM,8,8.0,Pvt Ltd,0,34,0
1735,1735,city_73,0.754,Male,Has relevent experience,no_enrollment,UH,,10,2.0,Pvt Ltd,1,16,0
1736,1736,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,3.0,Pvt Ltd,3,100,0
1737,1737,city_103,0.92,Male,No relevent experience,Full time course,Graduate,Humanities,3,6.0,NGO,1,19,0
1738,1738,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,4.0,Pvt Ltd,>4,34,0
1739,1739,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,4.0,Pvt Ltd,1,43,0
1740,1740,city_36,0.893,Male,Has relevent experience,Full time course,Graduate,STEM,30,2.0,Pvt Ltd,1,48,0
1741,1741,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Pvt Ltd,3,12,0
1742,1742,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,2,262,0
1743,1743,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,2.0,Pvt Ltd,2,21,0
1744,1744,city_102,0.804,Female,No relevent experience,no_enrollment,Graduate,Humanities,1,,Other,1,190,0
1745,1745,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,2.0,Funded Startup,2,41,0
1746,1746,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,4.0,Pvt Ltd,1,222,1
1747,1747,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,5,8.0,Pvt Ltd,2,91,0
1748,1748,city_65,0.802,Male,No relevent experience,Full time course,Graduate,STEM,9,4.0,Pvt Ltd,never,14,0
1749,1749,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,5.0,Pvt Ltd,3,98,0
1750,1750,city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,1,19,0
1751,1751,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,6.0,Other,2,18,0
1752,1752,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,10,8.0,Pvt Ltd,3,3,0
1753,1753,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,,Other,never,80,0
1754,1754,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,3.0,Pvt Ltd,2,87,0
1755,1755,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,,Other,1,56,1
1756,1756,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,8.0,Public Sector,1,328,0
1757,1757,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,8.0,Pvt Ltd,>4,17,0
1758,1758,city_103,0.92,Other,No relevent experience,Part time course,Graduate,STEM,0,4.0,Other,never,74,0
1759,1759,city_103,0.92,Other,Has relevent experience,no_enrollment,Masters,STEM,11,8.0,Pvt Ltd,1,37,0
1760,1760,city_114,0.926,Male,No relevent experience,Full time course,UH,,5,,Other,never,52,0
1761,1761,city_46,0.762,Other,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Funded Startup,1,21,0
1762,1762,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,30,,Other,2,300,0
1763,1763,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,2.0,Pvt Ltd,2,92,0
1764,1764,city_75,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Pvt Ltd,>4,13,0
1765,1765,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,161,1
1766,1766,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,13,4.0,Pvt Ltd,never,34,0
1767,1767,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,>4,8,0
1768,1768,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,10,4.0,Pvt Ltd,>4,226,0
1769,1769,city_74,0.579,Male,No relevent experience,Part time course,UH,,3,,Pvt Ltd,never,65,0
1770,1770,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,1,146,0
1771,1771,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,1.0,Pvt Ltd,1,34,0
1772,1772,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,9,4.0,NGO,1,21,0
1773,1773,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,10,,Other,1,84,0
1774,1774,city_64,0.6659999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,0,8.0,Pvt Ltd,1,45,0
1775,1775,city_16,0.91,Other,No relevent experience,no_enrollment,UH,,2,,Other,never,36,0
1776,1776,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,4,113,1
1777,1777,city_114,0.926,Male,No relevent experience,Full time course,UH,,9,,Other,never,150,0
1778,1778,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,,Pvt Ltd,1,6,0
1779,1779,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Humanities,15,4.0,Pvt Ltd,3,4,0
1780,1780,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,5,3.0,Funded Startup,1,198,0
1781,1781,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,5,,Other,1,135,0
1782,1782,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,9,4.0,Funded Startup,1,40,0
1783,1783,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,3.0,Pvt Ltd,1,6,1
1784,1784,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,6.0,Pvt Ltd,>4,58,0
1785,1785,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Humanities,4,,Other,1,88,1
1786,1786,city_11,0.55,Other,Has relevent experience,no_enrollment,Masters,STEM,7,1.0,Early Stage Startup,1,29,0
1787,1787,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Pvt Ltd,>4,168,0
1788,1788,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,6.0,Pvt Ltd,never,16,0
1789,1789,city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,1.0,Pvt Ltd,1,192,0
1790,1790,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,8.0,Pvt Ltd,2,36,1
1791,1791,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,7,3.0,Pvt Ltd,never,35,1
1792,1792,city_21,0.624,Other,Has relevent experience,no_enrollment,Graduate,STEM,8,8.0,Pvt Ltd,>4,53,1
1793,1793,city_90,0.698,Male,No relevent experience,Full time course,Graduate,STEM,0,,Other,1,74,1
1794,1794,city_98,0.949,Other,No relevent experience,no_enrollment,Masters,STEM,9,3.0,Other,1,88,0
1795,1795,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,8.0,Pvt Ltd,>4,43,1
1796,1796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,,Other,1,41,1
1797,1797,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,8,3.0,Public Sector,4,33,1
1798,1798,city_77,0.83,Other,No relevent experience,no_enrollment,UH,,2,,Other,never,2,0
1799,1799,city_102,0.804,Other,Has relevent experience,no_enrollment,Masters,STEM,9,,Other,2,25,1
1800,1800,city_114,0.926,Male,No relevent experience,Full time course,UH,,10,,Public Sector,1,22,0
1801,1801,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,15,4.0,Pvt Ltd,>4,8,0
1802,1802,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,1,,Other,1,42,1
1803,1803,city_117,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,never,72,1
1804,1804,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,,Other,1,149,0
1805,1805,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,>4,49,0
1806,1806,city_102,0.804,Male,Has relevent experience,no_enrollment,UH,,5,,Other,1,82,0
1807,1807,city_75,0.939,Male,Has relevent experience,no_enrollment,UH,,11,1.0,Pvt Ltd,never,62,0
1808,1808,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,4.0,Pvt Ltd,1,212,1
1809,1809,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,2.0,Pvt Ltd,>4,176,0
1810,1810,city_114,0.926,Male,No relevent experience,Full time course,Masters,STEM,14,5.0,Public Sector,1,8,0
1811,1811,city_78,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,1.0,Early Stage Startup,never,24,1
1812,1812,city_21,0.624,Male,No relevent experience,no_enrollment,UH,,1,,Other,never,31,0
1813,1813,city_19,0.682,Male,No relevent experience,Full time course,Graduate,STEM,2,,Other,2,8,1
1814,1814,city_102,0.804,Other,Has relevent experience,Full time course,UH,,6,,Other,1,99,0
1815,1815,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,1.0,Early Stage Startup,>4,89,0
1816,1816,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,3.0,Other,1,32,0
1817,1817,city_115,0.789,Male,No relevent experience,Full time course,Graduate,STEM,5,,Other,1,156,1
1818,1818,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,12,,Public Sector,0,35,0
1819,1819,city_102,0.804,Male,No relevent experience,no_enrollment,Graduate,Humanities,1,6.0,Pvt Ltd,1,26,0
1820,1820,city_74,0.579,Female,No relevent experience,no_enrollment,UH,,3,,Other,never,218,0
1821,1821,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,11,4.0,Pvt Ltd,1,6,0
1822,1822,city_114,0.926,Other,Has relevent experience,Full time course,Graduate,STEM,3,,Other,1,54,0
1823,1823,city_136,0.897,Other,No relevent experience,Full time course,UH,,4,,Other,2,14,0
1824,1824,city_44,0.725,Other,No relevent experience,Full time course,Masters,STEM,8,,Other,1,27,0
1825,1825,city_101,0.5579999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,4,1.0,Other,2,19,0
1826,1826,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,9,8.0,Pvt Ltd,2,47,0
1827,1827,city_118,0.722,Other,No relevent experience,no_enrollment,Masters,STEM,12,,Other,>4,98,0
1828,1828,city_104,0.924,Other,Has relevent experience,no_enrollment,Masters,STEM,8,,Other,never,40,0
1829,1829,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,3.0,Pvt Ltd,2,39,0
1830,1830,city_114,0.926,Male,Has relevent experience,Part time course,UH,,30,,Other,never,52,0
1831,1831,city_23,0.899,Other,Has relevent experience,no_enrollment,Graduate,STEM,6,5.0,Other,2,28,1
1832,1832,city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,6.0,Pvt Ltd,1,182,0
1833,1833,city_150,0.698,Other,No relevent experience,Full time course,Graduate,STEM,7,4.0,Pvt Ltd,2,44,0
1834,1834,city_23,0.899,Male,No relevent experience,no_enrollment,Masters,Other,16,,Other,never,35,0
1835,1835,city_20,0.7959999999999999,Male,Has relevent experience,Full time course,Graduate,Arts,9,,Funded Startup,1,29,0
1836,1836,city_16,0.91,Male,No relevent experience,Full time course,UH,,4,,Other,1,78,0
1837,1837,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,1.0,Pvt Ltd,>4,125,0
1838,1838,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,Humanities,1,,Other,1,35,1
1839,1839,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,3.0,Pvt Ltd,4,69,0
1840,1840,city_36,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Early Stage Startup,1,52,0
1841,1841,city_89,0.925,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,1.0,Pvt Ltd,1,90,0
1842,1842,city_67,0.855,Male,Has relevent experience,no_enrollment,UH,,17,,Other,1,56,0
1843,1843,city_175,0.7759999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,,Other,1,153,0
1844,1844,city_123,0.738,Other,Has relevent experience,Full time course,Graduate,STEM,5,4.0,Pvt Ltd,never,40,0
1845,1845,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,11,2.0,Pvt Ltd,>4,47,0
1846,1846,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,6,6.0,Pvt Ltd,1,17,1
1847,1847,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,,Other,>4,51,1
1848,1848,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,6.0,Public Sector,>4,23,0
1849,1849,city_104,0.924,Male,Has relevent experience,no_enrollment,UH,,30,,Other,>4,80,0
1850,1850,city_160,0.92,Other,No relevent experience,no_enrollment,Phd,STEM,30,7.0,Public Sector,>4,19,0
1851,1851,city_61,0.913,Male,Has relevent experience,no_enrollment,Graduate,Other,10,7.0,Public Sector,1,7,0
1852,1852,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,6.0,Pvt Ltd,2,100,1
1853,1853,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,5,4.0,Pvt Ltd,1,15,0
1854,1854,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,9,3.0,Pvt Ltd,1,9,0
1855,1855,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,6.0,Public Sector,>4,36,0
1856,1856,city_103,0.92,Male,Has relevent experience,no_enrollment,Phd,STEM,30,,Other,1,72,1
1857,1857,city_136,0.897,Male,Has relevent experience,Full time course,Masters,STEM,7,,Other,1,6,1
1858,1858,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,4.0,Pvt Ltd,1,25,0
1859,1859,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1.0,Funded Startup,1,41,0
1860,1860,city_114,0.926,Other,Has relevent experience,no_enrollment,UH,,9,,Other,1,42,0
1861,1861,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,,Other,1,190,0
1862,1862,city_28,0.939,Male,No relevent experience,Full time course,UH,,2,,Other,never,46,0
1863,1863,city_36,0.893,Other,Has relevent experience,no_enrollment,UH,,30,8.0,Pvt Ltd,>4,35,0
1864,1864,city_46,0.762,Male,Has relevent experience,Part time course,Graduate,STEM,12,5.0,Pvt Ltd,2,70,0
1865,1865,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,3.0,Pvt Ltd,never,50,1
1866,1866,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,6.0,Pvt Ltd,>4,16,0
1867,1867,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,5,3.0,Pvt Ltd,4,6,0
1868,1868,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,10,8.0,Pvt Ltd,1,9,0
1869,1869,city_114,0.926,Other,Has relevent experience,no_enrollment,Masters,STEM,30,1.0,Pvt Ltd,2,34,0
1870,1870,city_45,0.89,Female,Has relevent experience,no_enrollment,UH,,16,6.0,Pvt Ltd,3,48,0
1871,1871,city_16,0.91,Male,Has relevent experience,no_enrollment,UH,,5,1.0,Early Stage Startup,1,98,1
1872,1872,city_126,0.479,Other,Has relevent experience,no_enrollment,UH,,18,,Other,never,61,1
1873,1873,city_21,0.624,Male,No relevent experience,Full time course,UH,,4,,Other,never,74,1
1874,1874,city_61,0.913,Other,Has relevent experience,no_enrollment,Phd,STEM,30,1.0,Early Stage Startup,>4,17,0
1875,1875,city_67,0.855,Female,No relevent experience,Full time course,Graduate,STEM,14,,Other,1,156,0
1876,1876,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,,Other,>4,8,0
1877,1877,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6,,Other,1,45,0
1878,1878,city_102,0.804,Male,No relevent experience,Full time course,UH,,6,2.0,Early Stage Startup,1,43,0
1879,1879,city_102,0.804,Male,Has relevent experience,no_enrollment,UH,,11,,Other,>4,78,0
1880,1880,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,2.0,Pvt Ltd,never,28,0
1881,1881,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,2.0,Pvt Ltd,1,44,0
1882,1882,city_116,0.743,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4.0,Other,3,100,0
1883,1883,city_138,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,17,3.0,Funded Startup,1,116,0
1884,1884,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,8.0,Pvt Ltd,1,48,0
1885,1885,city_128,0.527,Male,No relevent experience,no_enrollment,Graduate,STEM,3,5.0,Funded Startup,1,30,0
1886,1886,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1.0,Early Stage Startup,1,17,1
1887,1887,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,3,2.0,Pvt Ltd,1,53,1
1888,1888,city_173,0.878,Male,Has relevent experience,no_enrollment,UH,,17,,Other,1,34,0
1889,1889,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Funded Startup,1,21,0
1890,1890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,3.0,Pvt Ltd,2,148,0
1891,1891,city_136,0.897,Other,Has relevent experience,no_enrollment,Masters,STEM,2,1.0,Early Stage Startup,0,54,0
1892,1892,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,6,6.0,Other,1,26,0
1893,1893,city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,6,1.0,Pvt Ltd,1,44,0
1894,1894,city_104,0.924,Male,Has relevent experience,Full time course,Graduate,STEM,6,3.0,Pvt Ltd,1,86,0
1895,1895,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,4.0,Pvt Ltd,>4,32,0
1896,1896,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,3,35,0
1897,1897,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,3.0,Pvt Ltd,1,23,1
1898,1898,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,8.0,Pvt Ltd,>4,7,0
1899,1899,city_71,0.884,Male,Has relevent experience,Part time course,Graduate,STEM,30,,Other,2,6,1
1900,1900,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,Other,5,8.0,Other,2,83,0
1901,1901,city_24,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,8.0,Pvt Ltd,1,24,0
1902,1902,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,2,5.0,Other,1,96,0
1903,1903,city_104,0.924,Other,No relevent experience,no_enrollment,Graduate,STEM,7,,Other,4,90,0
1904,1904,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,4.0,Pvt Ltd,2,89,0
1905,1905,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,5,5.0,Pvt Ltd,1,10,1
1906,1906,city_114,0.926,Male,No relevent experience,Full time course,UH,,14,,Other,never,3,0
1907,1907,city_162,0.767,Other,Has relevent experience,Full time course,Graduate,STEM,6,5.0,NGO,1,155,0
1908,1908,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,11,,Other,1,35,1
1909,1909,city_103,0.92,Other,No relevent experience,no_enrollment,Masters,Humanities,3,8.0,Other,0,131,0
1910,1910,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,2,160,0
1911,1911,city_73,0.754,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,5.0,Pvt Ltd,4,47,1
1912,1912,city_16,0.91,Other,Has relevent experience,no_enrollment,Graduate,STEM,30,2.0,Pvt Ltd,1,30,0
1913,1913,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,30,4.0,Other,1,68,0
1914,1914,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,1.0,Early Stage Startup,never,57,1
